9,29,1,12,8,15,18,19,29
9,17,3,1,15,8,19,16,29
9,17,3,28,1,15,16,8,29
-1
2,3,19,8,15,16,29,9,19
2,24,19,8,16,29,9,4,19
2,18,15,8,19,23,11,10,19
-1
12,1,29,9,8,15,18,17,4
12,8,9,29,4,2,17,1,4
12,18,15,8,19,23,11,10,4
-1
18,15,8,19,9,29,1,12,3
18,24,19,8,16,29,9,17,3
18,19,8,16,29,9,4,23,3
-1
10,15,1,29,9,19,23,11,23
10,4,2,9,29,1,15,8,23
10,8,15,16,29,9,17,3,23
-1
16,23,11,10,19,8,9,29,15
16,8,9,29,1,12,3,17,15
16,1,29,9,19,8,15,18,15
-1
12,23,10,19,8,9,29,1,15
12,8,16,1,29,9,2,4,15
12,1,29,9,19,8,15,18,15
-1
3,15,8,19,23,11,10,4,11
3,8,15,16,29,9,19,23,11
3,19,8,15,16,29,9,28,11
-1
9,4,24,19,8,16,29,1,19
9,1,29,3,17,8,15,18,19
9,28,8,12,1,29,4,2,19
-1
7,12,18,15,16,29,9,8,15
7,4,2,9,29,1,16,8,15
7,4,24,9,29,1,12,8,15
-1
29,15,16,19,17,3,1,9,28
29,16,19,1,9,8,15,18,28
29,9,4,23,19,8,15,18,28
-1
10,15,1,29,9,19,23,11,8
10,4,2,9,29,1,15,16,8
10,19,8,15,18,29,1,9,8
-1
9,18,15,8,17,29,1,12,14
9,17,29,3,28,13,8,15,14
9,29,4,2,19,1,15,8,14
-1
19,8,15,18,29,1,9,2,22
19,29,1,17,4,11,23,10,22
19,18,15,8,9,29,1,12,22
-1
18,15,8,19,9,29,1,12,22
18,19,8,16,29,9,17,3,22
18,15,16,29,9,17,3,28,22
-1
28,18,15,16,29,9,8,19,23
28,1,29,9,2,4,10,11,23
28,9,17,3,29,1,12,8,23
-1
29,17,3,1,9,15,16,19,8
29,1,9,19,8,15,18,12,8
29,3,1,9,4,17,10,11,8
-1
2,10,19,8,9,29,16,15,1
2,29,9,4,23,19,8,15,1
2,8,15,16,29,9,17,3,1
-1
15,23,11,10,19,8,9,29,3
15,19,8,16,1,29,9,11,3
15,24,19,8,16,29,9,17,3
-1
24,23,10,19,8,9,29,1,12
24,19,8,16,29,9,4,23,12
24,19,8,15,18,29,1,9,12
-1
19,10,11,8,15,16,29,9,17
19,29,1,17,4,11,23,10,17
19,8,15,16,29,9,17,3,17
-1
15,23,11,10,19,8,9,29,1
15,23,10,19,8,16,29,9,1
15,3,17,8,9,29,1,12,1
-1
3,24,19,8,15,16,29,9,8
3,19,8,15,16,29,9,28,8
3,24,19,8,16,29,9,17,8
-1
8,4,2,9,29,1,16,15,16
8,12,1,29,4,2,19,9,16
8,18,15,1,29,9,2,4,16
-1
2,3,19,8,15,16,29,9,8
2,24,19,8,16,29,9,4,8
2,15,8,19,23,11,10,4,8
-1
8,14,12,18,15,16,29,9,19
8,18,23,19,9,29,4,2,19
8,18,15,16,29,9,17,3,19
-1
17,23,10,19,8,9,29,1,12
17,27,1,29,3,9,8,15,12
17,1,29,9,19,8,15,18,12
-1
16,19,8,9,29,1,15,18,17
16,8,12,1,29,9,17,3,17
16,1,29,9,2,4,10,11,17
-1
15,4,24,19,8,16,29,9,23
15,1,29,9,2,4,10,11,23
15,18,12,1,29,9,2,4,23
-1
