9,29,3,28,13,4,16,8,20
-1
15,12,8,16,29,9,3,17,28
15,19,9,17,3,12,1,18,28
15,22,16,29,9,1,17,3,28
-1
15,23,19,10,11,9,8,17,29
15,16,8,9,17,1,12,18,29
15,9,3,28,19,8,12,1,29
-1
9,3,28,29,18,8,16,1,17
9,29,4,2,8,18,15,16,17
9,19,23,10,11,8,16,15,17
-1
4,24,2,19,10,8,15,18,3
4,10,11,9,29,8,17,1,3
4,23,10,19,2,16,29,8,3
-1
24,8,10,15,23,17,9,29,1
24,8,3,10,17,4,2,29,1
24,7,3,17,18,15,8,12,1
-1
23,29,16,4,2,3,17,9,1
23,19,9,11,17,8,10,29,1
23,19,10,9,29,8,15,12,1
-1
16,29,9,17,3,28,13,8,4
16,8,1,12,29,3,28,17,4
16,1,19,23,10,11,29,2,4
-1
19,18,15,16,8,9,17,1,29
19,23,11,4,24,2,17,18,29
19,23,11,10,4,2,24,9,29
-1
1,18,15,23,10,19,9,17,29
1,16,8,18,19,10,11,15,29
1,18,15,16,9,3,17,28,29
-1
9,17,29,18,16,1,19,11,8
9,17,29,1,12,18,15,16,8
9,1,10,29,18,16,15,19,8
-1
7,10,11,23,19,15,16,29,9
7,18,2,4,8,19,16,15,9
7,8,15,16,29,1,3,17,9
-1
19,23,11,10,9,29,4,24,2
19,8,9,29,16,15,17,4,2
19,8,18,15,12,1,29,9,2
-1
