23,10,19,8,1
23,17,9,29,1
23,10,11,19,1
-1
16,15,1,9,4
16,29,28,3,4
16,18,15,8,4
16,19,11,23,4
16,9,29,17,4
-1
19,9,4,2,29
19,3,17,9,29
19,28,13,3,29
19,8,9,1,29
19,12,1,16,29
-1
1,9,4,2,29
1,28,17,9,29
1,3,9,17,29
1,8,16,15,29
1,23,11,10,29
-1
9,17,4,7,8
9,17,29,1,8
9,10,28,19,8
9,15,16,29,8
9,17,4,24,8
-1
7,16,1,29,9
7,11,4,24,9
7,19,28,3,9
7,3,17,27,9
7,10,11,23,9
-1
19,11,10,4,2
19,10,11,23,2
19,9,29,1,2
19,4,24,23,2
19,23,11,13,2
-1
