3,29,1,19,11
-1
9,3,1,15,19
9,29,3,17,19
9,1,15,8,19
9,2,4,3,19
9,16,15,8,19
-1
7,19,8,9,15
7,16,8,9,15
7,11,19,8,15
7,4,9,29,15
7,4,2,9,15
-1
29,19,9,18,28
29,1,9,15,28
29,1,12,18,28
29,15,3,11,28
29,18,17,9,28
-1
10,23,11,9,8
10,29,16,15,8
10,23,11,19,8
10,16,29,1,8
10,29,9,28,8
-1
9,29,3,17,14
9,28,3,22,14
9,1,18,15,14
9,19,8,16,14
9,29,1,12,14
-1
19,9,29,12,22
19,16,8,15,22
19,23,11,10,22
19,9,28,3,22
19,29,17,9,22
-1
18,1,29,9,22
18,19,8,15,22
18,9,28,3,22
18,16,15,8,22
18,23,11,10,22
-1
28,19,15,8,23
28,29,9,3,23
28,2,4,9,23
28,29,17,9,23
28,13,16,15,23
-1
29,1,9,15,8
29,2,10,19,8
29,23,10,11,8
29,17,16,15,8
29,1,12,28,8
-1
2,18,29,9,1
2,3,29,19,1
2,4,9,29,1
2,19,8,15,1
2,17,9,29,1
-1
15,9,29,1,3
15,29,17,4,3
15,19,8,11,3
15,19,16,8,3
15,18,9,29,3
-1
24,19,23,10,12
24,29,9,28,12
24,19,8,15,12
24,10,11,4,12
24,19,16,15,12
-1
19,8,16,15,17
19,9,29,3,17
19,18,24,22,17
19,1,29,9,17
19,23,11,9,17
-1
15,18,29,9,1
15,3,17,9,1
15,12,18,9,1
15,8,19,18,1
15,4,3,29,1
-1
3,19,22,18,8
3,1,29,9,8
3,17,18,12,8
3,29,16,15,8
3,29,9,28,8
-1
8,18,29,1,16
8,15,19,18,16
8,9,28,17,16
8,3,28,22,16
8,4,2,19,16
-1
2,23,4,9,8
2,11,10,19,8
2,16,15,4,8
2,1,29,9,8
2,29,17,9,8
-1
8,3,1,15,19
8,23,10,11,19
8,28,3,13,19
8,12,28,22,19
8,18,4,2,19
-1
17,2,9,29,12
17,8,15,16,12
17,10,11,27,12
17,9,22,10,12
17,9,22,28,12
-1
16,29,1,3,17
16,9,29,1,17
16,18,11,27,17
16,29,9,28,17
16,20,18,11,17
-1
15,2,4,9,23
15,9,2,10,23
15,9,1,19,23
15,24,4,9,23
15,19,9,6,23
-1
